Any,Mitja,CIF,Grup,Subvencions,Contractes,Pub. institucional,Total,admin_ajuntament_bcn,admin_altres,admin_altres_ajuntaments,admin_diputacio_bcn,admin_diputacio_girona,admin_diputacio_lleida,admin_diputacio_tarragona,admin_estat,admin_generalitat,Nom_comercial,Tipus_mitja,Ambit,Govern_Generalitat
2017,PREMSA D OSONA (EL 9 NOU),A08447369,El 9 Nou,0.0,0.0,111503.57,111503.57,0.0,111503.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El 9 Nou,Premsa,Local/Comarcal,Junts pel Sí/155
2017,80 MES 4 PUBLICACIONS SL,B65672495,Premsa comarcal (80 Mes 4 Publicacions),0.0,0.0,104120.73,104120.73,0.0,104120.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Premsa comarcal (80 Mes 4 Publicacions),Premsa,Local/Comarcal,Junts pel Sí/155
2017,"DIARI DE GIRONA, S.A.",A61135521,Prensa Ibérica,0.0,0.0,92520.4,92520.4,0.0,92305.9,0.0,0.0,0.0,0.0,0.0,0.0,214.5,Diari de Girona,Premsa,Local/Comarcal,Junts pel Sí/155
2017,"RADIO TELE TAXI, SA",A08911745,Radio Tele Taxi,0.0,0.0,78610.59,78610.59,0.0,78610.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Radio Tele Taxi,Ràdio,Local/Comarcal,Junts pel Sí/155
2017,"RADIO POPULAR,S.A.",A28281368,Cadena COPE,0.0,0.0,75088.7,75088.7,0.0,75088.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cadena COPE,Ràdio,Espanya,Junts pel Sí/155
2017,Time Out Spain Media SL,B66236373,Time Out,0.0,0.0,51539.53,51539.53,0.0,51539.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Time Out,Premsa,Espanya,Junts pel Sí/155
2017,Informació i Comunicació de Barcelona SA SPM,A60783686,Barcelona TV (ICB),0.0,0.0,48494.19,48494.19,0.0,48494.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barcelona TV (ICB),TV,Local/Comarcal,Junts pel Sí/155
2017,Multiprensa y Más SL,B82399327,Multiprensa (premsa esportiva),0.0,0.0,47519.48,47519.48,0.0,41043.08,0.0,0.0,0.0,0.0,0.0,4230.0,2246.4,Multiprensa (premsa esportiva),Premsa,Espanya,Junts pel Sí/155
2017,Atresmedia Corporación de Medios de Comunicación SA,A86436195,Antena 3 (Atresmedia),0.0,0.0,39022.4,39022.4,0.0,39022.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antena 3 (Atresmedia),TV,Espanya,Junts pel Sí/155
2017,EDICIONS DIARI DE TERRASSA S.L.,B02851848,Diari de Terrassa,0.0,0.0,32973.74,32973.74,0.0,32973.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diari de Terrassa,Premsa,Local/Comarcal,Junts pel Sí/155
2017,Ediciones Condé Nast SA,A28122076,"Condé Nast (Vogue, GQ...)",0.0,0.0,23380.0,23380.0,0.0,23380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Condé Nast (Vogue, GQ...)",Premsa,Espanya,Junts pel Sí/155
2017,HEARST ESPAÑA SL,B81230764,Hearst España (revistes),0.0,0.0,13860.0,13860.0,0.0,13860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hearst España (revistes),Premsa,Espanya,Junts pel Sí/155
2017,AUDIOVISUAL ESPAÑOLA 2000 SA,A82031329,esRadio,0.0,0.0,9392.03,9392.03,0.0,9392.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,esRadio,Ràdio,Espanya,Junts pel Sí/155
2017,"Publicacions de l'Abadia de Montserrat, S.A.",A08176499,Publicacions de l'Abadia de Montserrat,0.0,0.0,7741.44,7741.44,0.0,7741.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Publicacions de l'Abadia de Montserrat,Premsa,Catalunya,Junts pel Sí/155
2017,Unidad Editorial Información General SL,B86150332,El Mundo / Unidad Editorial,0.0,0.0,7158.6,7158.6,0.0,7158.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Mundo / Unidad Editorial,Premsa,Espanya,Junts pel Sí/155
2017,Catalunya Ràdio SRG,A08775487,CCMA (Mitjans públics catalans),0.0,0.0,5226.44,5226.44,0.0,5226.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Catalunya Ràdio,Ràdio,Catalunya,Junts pel Sí/155
2017,Unidad Editorial Información Económica SL,B85076900,Unidad Editorial (informació econ.),0.0,0.0,4810.7,4810.7,0.0,4810.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidad Editorial (informació econ.),Premsa,Espanya,Junts pel Sí/155
2017,Marca Radio SL,B85088052,Radio Marca,0.0,0.0,3628.9,3628.9,0.0,3628.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Radio Marca,Ràdio,Espanya,Junts pel Sí/155
2017,"DIARIO ABC,SL",B82824194,ABC,0.0,0.0,2337.89,2337.89,0.0,2337.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABC,Premsa,Espanya,Junts pel Sí/155
2017,Kiss Media SL,B83773610,Kiss Media,0.0,0.0,1749.61,1749.61,0.0,1749.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kiss Media,Premsa,Local/Comarcal,Junts pel Sí/155
2017,CULTURA 21 SCCL,F65947814,Cultura 21,0.0,0.0,500.0,500.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cultura 21,Associació/Entitat,Catalunya,Junts pel Sí/155
2018,"LA VANGUARDIA EDICIONES,S.L.",B61475257,Grup Godó,0.0,0.0,3018650.58,3018650.58,0.0,2992650.58,0.0,0.0,0.0,0.0,0.0,0.0,26000.0,La Vanguardia,Premsa,Catalunya,155/JxCat
2018,"CORPORACIO CATALANA DE MITJANS AUDIOVISUALS, S.A.",A08849622,CCMA (Mitjans públics catalans),0.0,175289.26,2478092.02,2653381.28,165289.26,2467009.91,0.0,0.0,0.0,0.0,0.0,0.0,21082.11,TV3 (CCMA),TV,Catalunya,155/JxCat
2018,"HERMES COMUNICACIONS,S.A.",A17374547,Hermes Comunicacions (Punt Avui),0.0,7805.29,1794426.47,1802231.76,0.0,1788692.24,5186.14,0.0,0.0,0.0,0.0,0.0,8353.38,El Punt Avui,Premsa,Catalunya,155/JxCat
2018,"RADIOCAT XXI,S.L.",B61726626,Grup Godó,0.0,0.0,1439633.1,1439633.1,0.0,1439633.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RAC1,Ràdio,Catalunya,155/JxCat
2018,"EDICIO DE PREMSA PERIODICA ARA, SL",B65258261,Diari ARA,0.0,33905.9,1068232.15,1102138.05,0.0,1096513.45,810.0,0.0,0.0,0.0,0.0,0.0,4814.6,Ara,Premsa,Catalunya,155/JxCat
2018,"EL PERIODICO DE CATALUNYA, SLU",B66485343,Prensa Ibérica,0.0,0.0,1062540.37,1062540.37,0.0,1041757.87,0.0,0.0,0.0,0.0,0.0,0.0,20782.5,El Periódico de Catalunya,Premsa,Catalunya,155/JxCat
2018,"GRUP FLAIX, SL",B61801635,Flaix (Flaixbac / Flaix FM),0.0,0.0,858535.94,858535.94,0.0,858535.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Flaix (Flaixbac / Flaix FM),Ràdio,Catalunya,155/JxCat
2018,"EMISSIONS DIGITALS DE CATALUNYA, SA",A63200828,8TV,0.0,0.0,599634.76,599634.76,0.0,599634.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8TV,TV,Catalunya,155/JxCat
2018,"SOCIEDAD ESPANOLA DE RADIODIFUSION, SL",B28016970,Grupo Prisa,0.0,60225.69,535507.04,595732.73,0.0,535507.04,60225.69,0.0,0.0,0.0,0.0,0.0,0.0,Cadena SER,Ràdio,Espanya,155/JxCat
2018,GRUP LES NOTICIES DE CATALUNYA,B66541947,El Nacional,0.0,0.0,408667.57,408667.57,0.0,406917.57,0.0,0.0,0.0,0.0,0.0,0.0,1750.0,El Nacional,Internet,Catalunya,155/JxCat
2018,UNIPREX SA,A28782936,Onda Cero / Europa FM,0.0,110000.0,283283.06,393283.06,0.0,283283.06,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,Onda Cero / Europa FM,Ràdio,Espanya,155/JxCat
2018,"20 MINUTOS EDITORA, SL",B99083966,20 Minutos,0.0,0.0,346586.06,346586.06,0.0,346586.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20 Minutos,Premsa,Espanya,155/JxCat
2018,"SERVEIS DE COMUNICACIO GLOBAL AQUITANIA,",B60955564,Nació Digital,0.0,0.0,317460.91,317460.91,0.0,316810.91,0.0,0.0,0.0,0.0,0.0,0.0,650.0,Nació Digital,Internet,Catalunya,155/JxCat
2018,"SAPIENS, SCCL",F64074982,Sàpiens,0.0,3000.0,296286.35,299286.35,0.0,296286.35,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,Sàpiens,Premsa,Catalunya,155/JxCat
2018,"DIARI SEGRE, S.L.U.",B25275926,Segre,0.0,0.0,267125.29,267125.29,0.0,267125.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Segre,Premsa,Local/Comarcal,155/JxCat
2018,CATALUNYA RÀDIO,A08846974,CCMA (Mitjans públics catalans),0.0,0.0,261678.01,261678.01,0.0,261678.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Catalunya Ràdio,Ràdio,Catalunya,155/JxCat
2018,80 MES 4 PUBLICACIONS SL,B65672495,Premsa comarcal (80 Mes 4 Publicacions),0.0,9917.36,251719.24,261636.6,0.0,261636.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Premsa comarcal (80 Mes 4 Publicacions),Premsa,Local/Comarcal,155/JxCat
2018,Ediciones Condé Nast SA,A28122076,"Condé Nast (Vogue, GQ...)",0.0,0.0,205071.32,205071.32,0.0,205071.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Condé Nast (Vogue, GQ...)",Premsa,Espanya,155/JxCat
2018,"EL MUNDO DEPORTIVO, SA",A59114082,Grup Godó,0.0,0.0,182398.17,182398.17,0.0,175028.17,0.0,0.0,0.0,0.0,0.0,0.0,7370.0,Mundo Deportivo,Premsa,Espanya,155/JxCat
2018,"RBA Revistas, SL",B64610389,RBA Holding,0.0,0.0,180617.26,180617.26,0.0,180617.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RBA Revistas,Premsa,Espanya,155/JxCat
2018,"RADIO TELE TAXI, SA",A08911745,Radio Tele Taxi,0.0,0.0,163225.7,163225.7,0.0,163225.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Radio Tele Taxi,Ràdio,Local/Comarcal,155/JxCat
2018,"EDICIONES DEP.CATALANAS,S.A.",A08605503,Prensa Ibérica,0.0,0.0,138257.21,138257.21,0.0,133260.41,0.0,0.0,0.0,0.0,0.0,0.0,4996.8,Sport,Premsa,Catalunya,155/JxCat
2018,"EDICIONS INTERCOMARCALS,S.A.",A08539165,Regió 7,0.0,0.0,138017.29,138017.29,0.0,138017.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regió 7,Premsa,Local/Comarcal,155/JxCat
2018,PROMOTORA MEDITERRANEA DE INFORMACI,A43056787,El Temps,0.0,0.0,134089.4,134089.4,0.0,134089.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Temps,Premsa,Comunitat Valenciana,155/JxCat
2018,ASSOC.PUBLICACIONS PERIODIQUES EN CATALA DABAST NACIONAL DE BARCELONA,G58366675,APPEC (Associació editors premsa),0.0,132246.23,0.0,132246.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132246.23,APPEC (Associació editors premsa),Associació/Entitat,Catalunya,155/JxCat
2018,ASSOCIACIO DE MITJANS D INFORMACIO I COMUNICACIO,G61514162,AMIC (Associació de Mitjans),0.0,0.0,122285.34,122285.34,0.0,120485.34,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,AMIC (Associació de Mitjans),Associació/Entitat,Catalunya,155/JxCat
2018,PREMSA D OSONA (EL 9 NOU),A08447369,El 9 Nou,0.0,0.0,105817.35,105817.35,0.0,105817.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El 9 Nou,Premsa,Local/Comarcal,155/JxCat
2018,"DIARI DE GIRONA, S.A.",A61135521,Prensa Ibérica,0.0,0.0,85142.14,85142.14,0.0,85142.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Diari de Girona,Premsa,Local/Comarcal,155/JxCat
2018,"EDICIONES EL PAIS, S.L.",B85635910,Grupo Prisa,0.0,0.0,81223.6,81223.6,0.0,81223.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El País,Premsa,Espanya,155/JxCat
2018,"RADIO POPULAR,S.A.",A28281368,Cadena COPE,0.0,0.0,68773.93,68773.93,0.0,68773.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cadena COPE,Ràdio,Espanya,155/JxCat
2018,"PARTAL, MARESMA & ASSOCIATS,S.L.",B61017810,VilaWeb,0.0,0.0,65419.91,65419.91,0.0,65174.91,0.0,0.0,0.0,0.0,0.0,0.0,245.0,VilaWeb,Internet,Catalunya,155/JxCat
2018,"EUROPA PRESS CATALUNYA,S.A.",A08536922,Europa Press,0.0,53719.44,0.0,53719.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53719.44,Europa Press Catalunya,Agència de notícies,Catalunya,155/JxCat
2018,"Agència EFE, S.A.U.  S.M.E.",A28028744,Agència EFE,0.0,53719.44,0.0,53719.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53719.44,Agència EFE,Agència de notícies,Espanya,155/JxCat
2018,Informació i Comunicació de Barcelona SA SPM,A60783686,Barcelona TV (ICB),0.0,0.0,48842.8,48842.8,0.0,48842.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Barcelona TV (ICB),TV,Local/Comarcal,155/JxCat
2018,"EL VALLENC, S.L.",B43121144,El Vallenc,0.0,40278.75,0.0,40278.75,0.0,39950.0,328.75,0.0,0.0,0.0,0.0,0.0,0.0,El Vallenc,Premsa,Local/Comarcal,155/JxCat
2018,EDICIONS DIARI DE TERRASSA S.L.,B02851848,Diari de Terrassa,0.0,0.0,30943.13,30943.13,0.0,30365.13,0.0,0.0,0.0,0.0,0.0,0.0,578.0,Diari de Terrassa,Premsa,Local/Comarcal,155/JxCat
2018,"GODO STRATEGIES, S.L.U.",B08936643,Grup Godó,0.0,30000.0,0.0,30000.0,0.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godó Strategies (serveis Grup Godó),Altres,Catalunya,155/JxCat
2018,Multiprensa y Más SL,B82399327,Multiprensa (premsa esportiva),0.0,0.0,28274.44,28274.44,0.0,28274.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Multiprensa (premsa esportiva),Premsa,Espanya,155/JxCat
2018,Catalunya Ràdio SRG,A08775487,CCMA (Mitjans públics catalans),0.0,0.0,27483.83,27483.83,0.0,27483.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Catalunya Ràdio,Ràdio,Catalunya,155/JxCat
2018,"EL MUNDO DEPORTIVO, SA",A08025009,Grup Godó,0.0,0.0,21820.0,21820.0,0.0,21820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mundo Deportivo,Premsa,Espanya,155/JxCat
2018,Unidad Editorial Información Económica SL,B85076900,Unidad Editorial (informació econ.),0.0,0.0,21432.8,21432.8,0.0,21432.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unidad Editorial (informació econ.),Premsa,Espanya,155/JxCat
2018,Atresmedia Corporación de Medios de Comunicación SA,A86436195,Antena 3 (Atresmedia),0.0,0.0,20158.95,20158.95,0.0,20158.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antena 3 (Atresmedia),TV,Espanya,155/JxCat
2018,"MEDIASET ESPAÑA COMUNICACIÓN, S.A.",A79075438,Telecinco / Cuatro (Mediaset),0.0,0.0,13530.0,13530.0,0.0,13530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Telecinco / Cuatro (Mediaset),TV,Espanya,155/JxCat
2018,L?INSTITUT DE RECURSOS I INVESTIGACIO PE,B58583568,L?Institut De Recursos I Investigacio Pe,11022.0,783.75,0.0,11805.75,0.0,0.0,783.75,0.0,0.0,0.0,0.0,0.0,11022.0,L?Institut De Recursos I Investigacio Pe,Associació/Entitat,Local/Comarcal,155/JxCat
2018,CULTURA 21 SCCL,F65947814,Cultura 21,0.0,0.0,10809.74,10809.74,0.0,10809.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cultura 21,Associació/Entitat,Catalunya,155/JxCat
2018,"Publicacions de l'Abadia de Montserrat, S.A.",A08176499,Publicacions de l'Abadia de Montserrat,0.0,0.0,9901.44,9901.44,0.0,9901.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Publicacions de l'Abadia de Montserrat,Premsa,Catalunya,155/JxCat
2018,TITANIA COMPAÑIA EDITORIAL SL,B82938572,Titania Compañia Editorial,0.0,0.0,9402.0,9402.0,0.0,9402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Titania Compañia Editorial,Premsa,Local/Comarcal,155/JxCat
2018,HEARST ESPAÑA SL,B81230764,Hearst España (revistes),0.0,0.0,7900.75,7900.75,0.0,7900.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hearst España (revistes),Premsa,Espanya,155/JxCat
2018,Marca Radio SL,B85088052,Radio Marca,0.0,0.0,7051.83,7051.83,0.0,7051.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Radio Marca,Ràdio,Espanya,155/JxCat
2018,"ALTERNATIVAS ECONOMICAS, SCCL",F65942765,Alternativas Economicas,0.0,0.0,3800.0,3800.0,0.0,3800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alternativas Economicas,Premsa,Local/Comarcal,155/JxCat
2018,"BALAGUER AUDIOVISUALS, S.L.",B25629734,Balaguer Audiovisuals,0.0,1100.0,0.0,1100.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,Balaguer Audiovisuals,TV,Local/Comarcal,155/JxCat
2018,Kiss Media SL,B83773610,Kiss Media,0.0,0.0,418.0,418.0,0.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kiss Media,Premsa,Local/Comarcal,155/JxCat
2018,"TAMEDIAXA, SA",A43926682,Tamediaxa,0.0,275.0,0.0,275.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,Tamediaxa,Premsa,Local/Comarcal,155/JxCat
2019,"CORPORACIO CATALANA DE MITJANS AUDIOVISUALS, S.A.",A08849622,CCMA (Mitjans públics catalans),199219.02,410200.0,3142456.11,3751875.13,0.0,2921478.12,0.0,100000.0,0.0,0.0,0.0,0.0,730397.01,TV3 (CCMA),TV,Catalunya,JxCat
2019,"LA VANGUARDIA EDICIONES,S.L.",B61475257,Grup Godó,0.0,0.0,3283236.68,3283236.68,0.0,3212896.88,0.0,0.0,0.0,0.0,0.0,0.0,70339.8,La Vanguardia,Premsa,Catalunya,JxCat
2019,"RADIOCAT XXI,S.L.",B61726626,Grup Godó,0.0,30000.0,2066511.0,2096511.0,0.0,2043893.55,0.0,30000.0,0.0,0.0,0.0,0.0,22617.45,RAC1,Ràdio,Catalunya,JxCat
2019,"EL PERIODICO DE CATALUNYA, SLU",B66485343,Prensa Ibérica,0.0,0.0,1494064.31,1494064.31,0.0,1464291.03,0.0,0.0,0.0,0.0,0.0,0.0,29773.28,El Periódico de Catalunya,Premsa,Catalunya,JxCat
2019,"EDICIO DE PREMSA PERIODICA ARA, SL",B65258261,Diari ARA,85306.98,0.0,1216484.89,1301791.87,0.0,1174187.15,0.0,0.0,0.0,0.0,0.0,0.0,127604.72,Ara,Premsa,Catalunya,JxCat
2019,"GODO STRATEGIES, S.L.U.",B08936643,Grup Godó,0.0,995804.0,0.0,995804.0,0.0,995804.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Godó Strategies (serveis Grup Godó),Altres,Catalunya,JxCat
2019,"HERMES COMUNICACIONS,S.A.",A17374547,Hermes Comunicacions (Punt Avui),0.0,16013.28,918194.39,934207.67,0.0,905755.27,310.8,0.0,0.0,0.0,0.0,0.0,28141.6,El Punt Avui,Premsa,Catalunya,JxCat
2019,"GRUP FLAIX, SL",B61801635,Flaix (Flaixbac / Flaix FM),0.0,0.0,816538.18,816538.18,0.0,792436.87,0.0,0.0,0.0,0.0,0.0,0.0,24101.31,Flaix (Flaixbac / Flaix FM),Ràdio,Catalunya,JxCat
2019,"SAPIENS, SCCL",F64074982,Sàpiens,0.0,31500.0,557528.28,589028.28,0.0,545528.28,31500.0,0.0,0.0,0.0,0.0,0.0,12000.0,Sàpiens,Premsa,Catalunya,JxCat
2019,"SOCIEDAD ESPANOLA DE RADIODIFUSION, SL",B28016970,Grupo Prisa,0.0,68500.0,508431.02,576931.02,0.0,495910.59,68500.0,0.0,0.0,0.0,0.0,0.0,12520.43,Cadena SER,Ràdio,Espanya,JxCat
2019,"SERVEIS DE COMUNICACIO GLOBAL AQUITANIA,",B60955564,Nació Digital,0.0,66000.0,497136.83,563136.83,0.0,482616.19,66000.0,0.0,0.0,0.0,0.0,0.0,14520.64,Nació Digital,Internet,Catalunya,JxCat
2019,GRUP LES NOTICIES DE CATALUNYA,B66541947,El Nacional,0.0,0.0,555755.18,555755.18,0.0,536230.02,0.0,0.0,0.0,0.0,0.0,0.0,19525.16,El Nacional,Internet,Catalunya,JxCat
2019,CATALUNYA RÀDIO,A08846974,CCMA (Mitjans públics catalans),0.0,0.0,521516.7,521516.7,0.0,513380.46,0.0,0.0,0.0,0.0,0.0,0.0,8136.24,Catalunya Ràdio,Ràdio,Catalunya,JxCat
2019,80 MES 4 PUBLICACIONS SL,B65672495,Premsa comarcal (80 Mes 4 Publicacions),0.0,0.0,446519.37,446519.37,0.0,437519.37,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,Premsa comarcal (80 Mes 4 Publicacions),Premsa,Local/Comarcal,JxCat
2019,"DIARI SEGRE, S.L.U.",B25275926,Segre,0.0,132231.41,241403.75,373635.16,0.0,233469.66,132231.41,0.0,0.0,0.0,0.0,0.0,7934.09,Segre,Premsa,Local/Comarcal,JxCat
2019,"20 MINUTOS EDITORA, SL",B99083966,20 Minutos,0.0,0.0,373354.44,373354.44,0.0,367834.35,0.0,0.0,0.0,0.0,0.0,0.0,5520.09,20 Minutos,Premsa,Espanya,JxCat
2019,UNIPREX SA,A28782936,Onda Cero / Europa FM,0.0,0.0,311021.53,311021.53,0.0,305759.77,0.0,0.0,0.0,0.0,0.0,0.0,5261.76,Onda Cero / Europa FM,Ràdio,Espanya,JxCat
2019,"RBA Revistas, SL",B64610389,RBA Holding,0.0,0.0,263442.85,263442.85,0.0,263442.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RBA Revistas,Premsa,Espanya,JxCat
2019,"EL MUNDO DEPORTIVO, SA",A59114082,Grup Godó,0.0,0.0,220909.66,220909.66,0.0,214916.5,0.0,0.0,0.0,0.0,0.0,0.0,5993.16,Mundo Deportivo,Premsa,Espanya,JxCat
2019,"EDICIONES DEP.CATALANAS,S.A.",A08605503,Prensa Ibérica,0.0,0.0,198510.07,198510.07,0.0,184455.43,0.0,0.0,0.0,0.0,0.0,0.0,14054.64,Sport,Premsa,Catalunya,JxCat
2019,PROMOTORA MEDITERRANEA DE INFORMACI,A43056787,El Temps,0.0,9917.36,176105.56,186022.92,0.0,170414.53,9917.36,0.0,0.0,0.0,0.0,0.0,5691.03,El Temps,Premsa,Comunitat Valenciana,JxCat
2019,ASSOC.PUBLICACIONS PERIODIQUES EN CATALA DABAST NACIONAL DE BARCELONA,G58366675,APPEC (Associació editors premsa),0.0,182642.03,0.0,182642.03,0.0,0.0,0.0,0.0,9576.17,0.0,0.0,0.0,173065.86,APPEC (Associació editors premsa),Associació/Entitat,Catalunya,JxCat
2019,PREMSA D OSONA (EL 9 NOU),A08447369,El 9 Nou,0.0,66000.0,109547.14,175547.14,0.0,106597.0,66000.0,0.0,0.0,0.0,0.0,0.0,2950.14,El 9 Nou,Premsa,Local/Comarcal,JxCat
2019,"RADIO TELE TAXI, SA",A08911745,Radio Tele Taxi,0.0,0.0,165992.67,165992.67,0.0,165992.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Radio Tele Taxi,Ràdio,Local/Comarcal,JxCat
2019,"EDICIONS INTERCOMARCALS,S.A.",A08539165,Regió 7,0.0,0.0,149219.18,149219.18,0.0,140972.77,0.0,0.0,0.0,0.0,0.0,0.0,8246.41,Regió 7,Premsa,Local/Comarcal,JxCat
2019,"DIARI DE GIRONA, S.A.",A61135521,Prensa Ibérica,0.0,0.0,135194.39,135194.39,0.0,132671.45,0.0,0.0,0.0,0.0,0.0,0.0,2522.94,Diari de Girona,Premsa,Local/Comarcal,JxCat
2019,ASSOCIACIO DE MITJANS D INFORMACIO I COMUNICACIO,G61514162,AMIC (Associació de Mitjans),0.0,0.0,125368.53,125368.53,0.0,124918.71,0.0,0.0,0.0,0.0,0.0,0.0,449.82,AMIC (Associació de Mitjans),Associació/Entitat,Catalunya,JxCat
2019,"PARTAL, MARESMA & ASSOCIATS,S.L.",B61017810,VilaWeb,0.0,0.0,93340.02,93340.02,0.0,92773.02,0.0,0.0,0.0,0.0,0.0,0.0,567.0,VilaWeb,Internet,Catalunya,JxCat
2019,"EDICIONES EL PAIS, S.L.",B85635910,Grupo Prisa,0.0,0.0,84287.75,84287.75,0.0,84287.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El País,Premsa,Espanya,JxCat
2019,"RADIO POPULAR,S.A.",A28281368,Cadena COPE,0.0,0.0,83040.58,83040.58,0.0,83040.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cadena COPE,Ràdio,Espanya,JxCat
2019,"Diario de Prensa Digital, S.L.",B86509254,Premsa digital (Diario de Prensa Digital),0.0,0.0,72890.4,72890.4,0.0,71840.4,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,Premsa digital (Diario de Prensa Digital),Internet,Espanya,JxCat
2019,"Agència EFE, S.A.U.  S.M.E.",A28028744,Agència EFE,0.0,61773.6,0.0,61773.6,0.0,12000.0,22689.6,0.0,0.0,0.0,0.0,0.0,27084.0,Agència EFE,Agència de notícies,Espanya,JxCat
2019,"MEDIASET ESPAÑA COMUNICACIÓN, S.A.",A79075438,Telecinco / Cuatro (Mediaset),0.0,0.0,60861.48,60861.48,0.0,54988.5,0.0,0.0,0.0,0.0,0.0,0.0,5872.98,Telecinco / Cuatro (Mediaset),TV,Espanya,JxCat
2019,L?INSTITUT DE RECURSOS I INVESTIGACIO PE,B58583568,L?Institut De Recursos I Investigacio Pe,0.0,60269.0,0.0,60269.0,0.0,60000.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,L?Institut De Recursos I Investigacio Pe,Associació/Entitat,Local/Comarcal,JxCat
2019,Atresmedia Corporación de Medios de Comunicación SA,A86436195,Antena 3 (Atresmedia),0.0,0.0,56113.62,56113.62,0.0,50240.62,0.0,0.0,0.0,0.0,0.0,0.0,5873.0,Antena 3 (Atresmedia),TV,Espanya,JxCat
2019,"EUROPA PRESS CATALUNYA,S.A.",A08536922,Europa Press,0.0,47794.04,0.0,47794.04,0.0,0.0,20716.34,0.0,0.0,0.0,0.0,0.0,27077.7,Europa Press Catalunya,Agència de notícies,Catalunya,JxCat
2019,Promotora de Informaciones SA (PRISA),A28297059,Grupo Prisa,0.0,0.0,47186.21,47186.21,0.0,47186.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Grupo PRISA,Premsa,Espanya,JxCat
